Price,Open,High,Low,Vol.,Change %
1324.5,1322.19,1341.86,1304.97,208580000.0,0.0258
1328.09,1333.73,1336.74,1309.21,173840000.0,0.0027
1343.09,1335.57,1353.35,1335.57,194260000.0,0.0113
1328.88,1336.23,1336.23,1317.39,144260000.0,-0.0106
1350.89,1336.6,1352.2,1335.91,260579999.99999997,0.0166
1322.66,1344.9,1344.9,1322.66,189040000.0,-0.0209
1330.9,1320.62,1332.61,1316.94,154380000.0,0.0062
1330.65,1331.56,1333.82,1324.41,138070000.0,-0.0002
1341.69,1332.61,1343.05,1324.43,150400000.0,0.0083
1369.92,1355.51,1369.92,1352.63,182160000.0,0.021
1361.39,1366.46,1367.16,1358.2,149270000.0,-0.0062
1369.76,1368.89,1371.35,1366.53,131789999.99999999,0.0060999999999999995
1357.5,1361.62,1362.16,1354.28,81990000.0,-0.009000000000000001
1356.03,1357.94,1359.68,1352.78,73130000.0,-0.0011
1371.66,1361.01,1373.8,1357.83,114400000.0,0.0115
1387.79,1375.62,1394.66,1375.12,166220000.0,0.0118
1386.53,1381.96,1398.53,1378.3,162700000.0,-0.0009
1407.34,1395.55,1414.67,1395.55,161980000.0,0.015
1413.12,1411.69,1428.95,1411.69,183670000.0,0.0040999999999999995
1381.73,1407.23,1407.23,1381.73,166170000.0,-0.0222
1381.89,1366.4,1383.09,1359.54,190820000.0,0.0001
1381.64,1388.74,1395.34,1378.78,147390000.0,-0.0002
1369.85,1376.17,1377.71,1367.49,143980000.0,-0.0085
1370.16,1371.6,1378.4,1370.16,74710000.0,0.0002
1372.2,1371.98,1377.37,1367.44,145150000.0,0.0015
1380.3,1372.39,1386.23,1372.17,122360000.0,0.0059
1407.78,1383.96,1418.42,1383.96,189320000.0,0.0199
1376.59,1388.83,1388.83,1375.39,116490000.0,-0.0222
1389.55,1378.75,1398.07,1378.75,79910000.0,0.009399999999999999
1376.93,1387.75,1393.56,1376.93,105300000.0,-0.0091
1382.31,1382.12,1392.23,1382.02,127070000.0,0.0039000000000000003
1379.93,1379.44,1388.41,1377.56,139620000.0,-0.0017000000000000001
1397.13,1383.22,1400.67,1379.1,186890000.0,0.0125
1397.25,1400.34,1411.08,1388.8,180100000.0,0.0001
1403.44,1403.47,1408.19,1398.71,114460000.0,0.0044
1410.16,1409.39,1416.94,1405.65,100010000.0,0.0048
1423.97,1419.77,1428.12,1418.76,171870000.0,0.0098
1435.12,1429.26,1435.12,1420.18,101430000.0,0.0078000000000000005
1452.11,1437.49,1455.13,1437.13,168060000.0,0.0118
1436.76,1451.37,1451.44,1435.23,144050000.0,-0.0106
1451.73,1446.91,1458.24,1446.42,189840000.0,0.0104
1457.5,1453.53,1458.73,1449.25,189530000.0,0.004
1473.25,1450.54,1473.77,1448.84,595840000.0,0.0108
1490.14,1474.86,1492.55,1473.55,183650000.0,0.0115
1507.69,1484.51,1509.74,1480.17,225470000.0,0.0118
1538.53,1515.68,1542.01,1492.34,292940000.0,0.020499999999999997
1561.84,1541.69,1561.84,1541.5,261500000.0,0.0152
1556.33,1561.17,1564.13,1547.57,189450000.0,-0.0034999999999999996
1575.16,1572.8,1590.83,1567.97,290830000.0,0.0121
1575.27,1576.26,1578.1,1570.45,165210000.0,0.0001
1557.25,1577.65,1586.22,1550.9,212290000.0,-0.011399999999999999
1546.02,1512.39,1546.02,1509.16,186030000.0,-0.0072
1498.83,1548.05,1548.05,1490.44,218570000.0,-0.0305
1517.71,1518.92,1528.76,1517.47,143660000.0,0.0126
1526.32,1527.98,1528.63,1510.71,154680000.0,0.005699999999999999
1504.91,1524.51,1525.69,1503.35,200980000.0,-0.013999999999999999
1507.26,1497.96,1512.94,1496.79,254830000.0,0.0016
1511.24,1505.95,1511.65,1502.64,98220000.0,0.0026
1507.04,1511.15,1511.54,1492.32,109470000.0,-0.0028000000000000004
1502.63,1507.38,1507.38,1496.99,92440000.0,-0.0029
1489.2,1494.44,1498.61,1484.4,93460000.0,-0.0089
1488.14,1491.97,1495.57,1483.05,94460000.0,-0.0007000000000000001
1494.43,1485.19,1494.97,1476.28,104820000.0,0.0042
1500.97,1493.41,1509.12,1492.07,140820000.0,0.0044
1514.43,1503.93,1517.01,1497.54,114830000.0,0.009000000000000001
1536.28,1514.78,1536.36,1513.21,132430000.0,0.0144
1552.65,1543.48,1552.65,1538.16,85870000.0,0.010700000000000001
1576.9,1553.79,1577.82,1553.79,120130000.0,0.015600000000000001
1566.72,1582.03,1587.64,1562.88,152250000.0,-0.006500000000000001
1583.5,1562.08,1584.67,1562.08,127420000.0,0.010700000000000001
1583.25,1583.94,1590.63,1579.9,164870000.0,-0.0002
1591.84,1578.92,1591.84,1574.08,145110000.0,0.0054
1606.43,1596.4,1608.34,1595.75,136030000.0,0.0092
1598.75,1608.28,1617.36,1577.33,144740000.0,-0.0048
1585.56,1601.52,1605.26,1585.56,133789999.99999999,-0.0083
1565.0,1583.32,1599.53,1572.11,88810000.0,-0.013000000000000001
1596.33,1563.01,1599.59,1563.01,181780000.0,0.02
1589.45,1607.35,1609.02,1580.39,136290000.0,-0.0043
1595.93,1588.42,1601.81,1587.86,147300000.0,0.0040999999999999995
1586.98,1594.05,1599.57,1586.27,118170000.0,-0.005600000000000001
1606.42,1586.97,1607.8,1585.45,104270000.0,0.012199999999999999
1589.61,1603.3,1605.21,1585.11,117980000.0,-0.0105
1591.48,1594.68,1595.0,1585.24,89990000.0,0.0012
1609.94,1594.64,1609.94,1593.24,138510000.0,0.0116
1611.42,1610.13,1618.01,1589.98,112190000.0,0.0009
1603.75,1614.02,1614.35,1584.95,126480000.0,-0.0048
1572.61,1595.01,1599.34,1570.18,148580000.0,-0.0194
1575.94,1578.24,1580.87,1549.62,142530000.0,0.0021
1568.13,1578.82,1579.91,1566.87,115800000.0,-0.005
1588.57,1577.47,1588.57,1575.4,88750000.0,0.013000000000000001
1578.14,1590.54,1591.08,1578.14,78210000.0,-0.0066
1571.66,1579.29,1579.29,1558.07,65970000.0,-0.0040999999999999995
1564.74,1580.17,1581.93,1564.74,80680000.0,-0.0044
1556.64,1558.82,1564.38,1539.61,147370000.0,-0.0052
1576.42,1564.13,1576.42,1561.17,103050000.0,0.0127
1564.59,1578.79,1579.63,1561.18,113660000.0,-0.0075
1560.74,1561.94,1567.55,1543.04,102190000.0,-0.0025
1577.85,1559.64,1577.85,1557.25,122340000.0,0.011000000000000001
1575.38,1576.38,1584.36,1570.7,108290000.0,-0.0016
1577.12,1574.79,1579.01,1568.98,194310000.0,0.0011
1568.58,1578.55,1581.27,1567.1,119430000.0,-0.0054
1554.96,1563.35,1569.58,1552.92,125070000.0,-0.0087
1549.58,1554.75,1558.95,1538.26,129080000.00000001,-0.0034999999999999996
1554.78,1548.21,1554.78,1544.12,132430000.0,0.0034000000000000002
1525.21,1555.05,1558.29,1525.21,265630000.0,-0.019
1521.43,1541.55,1541.99,1520.2,215670000.0,-0.0025
1537.54,1525.12,1537.54,1523.69,146420000.0,0.0106
1515.4,1540.64,1544.18,1507.58,227390000.0,-0.0144
1515.86,1504.62,1519.28,1498.72,123120000.0,0.0003
1516.38,1514.63,1520.89,1507.57,94880000.0,0.0003
1519.32,1518.5,1519.32,1494.19,177380000.0,0.0019
1496.72,1505.74,1505.74,1490.53,233850000.0,-0.0149
1490.12,1502.22,1504.03,1474.23,280830000.0,-0.0044
1504.85,1486.23,1505.89,1477.47,323100000.0,0.009899999999999999
1511.36,1513.43,1515.66,1506.41,247330000.0,0.0043
1531.28,1510.36,1532.04,1503.19,182130000.0,0.0132
1513.07,1541.14,1541.14,1508.01,314590000.0,-0.011899999999999999
1506.63,1511.78,1524.07,1503.43,284140000.0,-0.0043
1499.43,1510.42,1511.77,1496.97,156240000.0,-0.0048
1505.78,1495.28,1511.9,1494.93,135820000.0,0.0042
1496.48,1507.29,1509.15,1491.17,145530000.0,-0.0062
1500.8,1494.72,1506.6,1492.98,209150000.0,0.0029
1509.14,1507.95,1516.0,1505.05,161820000.0,0.005600000000000001
1511.66,1510.26,1519.05,1507.35,126850000.0,0.0017000000000000001
1503.9,1512.75,1517.33,1503.9,171250000.0,-0.0051
1504.82,1505.77,1512.95,1497.78,110860000.0,0.0006
1496.77,1501.58,1503.86,1491.13,84880000.0,-0.0053
1500.3,1494.84,1501.85,1489.66,122650000.0,0.0024
1512.43,1501.08,1513.37,1498.81,147920000.0,0.008100000000000001
1509.47,1515.7,1522.32,1508.18,114930000.0,-0.002
1489.56,1509.24,1510.35,1489.56,136590000.0,-0.0132
1519.43,1495.52,1519.43,1495.28,89890000.0,0.020099999999999996
1530.35,1516.94,1532.53,1512.74,87610000.0,0.0072
1518.43,1525.92,1526.02,1512.74,111080000.0,-0.0078000000000000005
1525.2,1514.18,1527.04,1512.46,134540000.0,0.0045000000000000005
1523.25,1523.57,1524.23,1516.1,217990000.0,-0.0013
1513.95,1521.44,1524.03,1512.96,134270000.0,-0.0060999999999999995
1503.84,1519.33,1520.31,1503.84,152910000.0,-0.0067
1518.11,1507.21,1521.91,1505.92,132509999.99999999,0.0095
1510.97,1518.5,1520.97,1510.69,130509999.99999999,-0.004699999999999999
1492.4,1512.04,1513.2,1492.19,183840000.0,-0.0123
1498.8,1492.95,1500.05,1485.77,163500000.0,0.0043
1494.64,1499.76,1502.67,1489.83,130009999.99999999,-0.0028000000000000004
1494.61,1495.56,1497.54,1482.15,102460000.0,0.0
1500.35,1492.11,1504.55,1489.98,140620000.0,0.0038
1495.2,1505.48,1505.64,1492.11,105400000.0,-0.0034000000000000002
1466.89,1494.31,1494.87,1461.05,165740000.0,-0.0189
1466.46,1465.47,1468.09,1452.13,114250000.0,-0.0003
1461.45,1469.11,1470.69,1460.6,92270000.0,-0.0034000000000000002
1464.61,1464.49,1473.53,1462.37,88910000.0,0.0022
1501.49,1468.86,1501.49,1467.84,128919999.99999999,0.0252
1519.64,1500.8,1519.64,1497.32,139420000.0,0.0121
1524.32,1521.63,1533.05,1513.21,109250000.0,0.0031
1575.07,1521.95,1575.07,1516.54,592760000.0,0.0333
1570.08,1572.69,1572.69,1550.44,242170000.0,-0.0032
1590.78,1565.99,1592.28,1558.71,283570000.0,0.0132
1589.69,1588.38,1592.19,1572.0,178410000.0,-0.0007000000000000001
1599.66,1593.35,1602.23,1587.06,328920000.0,0.0063
1610.15,1599.62,1613.34,1593.02,467720000.0,0.0066
1604.75,1611.08,1611.58,1595.09,237710000.0,-0.0034000000000000002
1583.68,1595.79,1596.55,1583.68,174680000.0,-0.0131
1593.75,1584.99,1599.49,1579.49,192320000.0,0.0064
1597.48,1593.26,1600.58,1592.71,139310000.0,0.0023
1578.39,1588.53,1599.98,1578.39,186430000.0,-0.012
1597.58,1582.31,1600.2,1582.31,196390000.0,0.012199999999999999
1612.11,1597.69,1612.78,1590.65,184340000.0,0.0091
1607.59,1615.2,1618.68,1605.68,204620000.0,-0.0028000000000000004
1562.71,1606.77,1614.77,1562.71,415540000.0,-0.0279
1602.26,1580.17,1604.57,1580.17,218990000.0,0.0253
1598.72,1604.49,1605.6,1592.93,221580000.0,-0.0022
1628.26,1601.13,1628.26,1599.36,181780000.0,0.018500000000000003
1621.85,1627.91,1628.82,1618.54,156360000.0,-0.0039000000000000003
1622.89,1624.07,1627.59,1618.98,155250000.0,0.0006
1631.7,1625.44,1631.72,1624.95,202620000.0,0.0054
1646.53,1640.99,1654.15,1638.77,246630000.0,0.0091
1654.39,1651.67,1658.07,1647.65,173120000.0,0.0048
1684.58,1660.76,1689.77,1660.49,295540000.0,0.0182
1662.74,1682.46,1695.96,1662.45,361490000.0,-0.013000000000000001
1674.02,1661.54,1679.1,1655.88,226530000.0,0.0068000000000000005
1681.41,1694.33,1695.87,1679.39,191730000.0,0.0044
1674.35,1684.27,1684.3,1669.69,149960000.0,-0.0042
1652.49,1676.84,1678.11,1644.8,217880000.0,-0.0131
1647.89,1651.86,1657.82,1641.92,120520000.0,-0.0028000000000000004
1631.92,1646.8,1647.36,1625.39,170480000.0,-0.0097
1647.5,1631.55,1652.59,1627.53,115590000.0,0.0095
1641.17,1649.08,1649.71,1636.98,70670000.0,-0.0038
1643.9,1642.23,1655.96,1639.92,97320000.0,0.0017000000000000001
1634.99,1644.37,1645.76,1630.83,132039999.99999999,-0.0054
1644.41,1635.6,1645.31,1631.77,122720000.0,0.0058
1627.21,1644.26,1644.26,1627.21,122930000.0,-0.0105
1602.57,1629.01,1629.17,1593.12,519390000.0,-0.0151
1608.35,1603.07,1608.35,1589.81,214190000.0,0.0036
1591.97,1610.78,1610.78,1586.25,177010000.0,-0.0102
1602.95,1589.53,1602.95,1572.62,344220000.0,0.0069
1633.19,1601.95,1633.19,1595.12,419320000.0,0.0189
1617.25,1627.22,1627.22,1607.53,312210000.0,-0.0098
1612.04,1615.84,1621.1,1590.71,294830000.0,-0.0032
1636.69,1617.68,1637.31,1617.68,215710000.0,0.015300000000000001
1635.71,1638.0,1646.24,1632.2,211880000.0,-0.0006
1627.01,1637.27,1637.88,1626.25,135440000.0,-0.0053
1609.52,1625.35,1625.35,1608.64,108540000.0,-0.010700000000000001
1601.88,1611.06,1618.41,1601.88,137670000.0,-0.004699999999999999
1601.54,1606.55,1616.84,1601.54,163320000.0,-0.0002
1594.8,1608.43,1615.22,1594.31,147160000.0,-0.0042
1596.74,1596.06,1605.7,1595.02,218350000.0,0.0012
1576.62,1600.54,1601.54,1575.88,273030000.0,-0.0126
1575.31,1590.59,1609.19,1575.31,342430000.0,-0.0008
1580.62,1585.06,1593.08,1580.37,247950000.0,0.0034000000000000002
1566.4,1597.16,1597.52,1560.54,478920000.0,-0.009000000000000001
1580.49,1575.03,1585.18,1571.3,315290000.0,0.009000000000000001
1582.99,1584.02,1597.93,1582.54,278470000.0,0.0016
1584.9,1582.1,1586.55,1576.33,187640000.0,0.0012
1578.63,1587.7,1590.47,1574.69,137660000.0,-0.004
1573.33,1580.44,1586.06,1572.77,184060000.0,-0.0034000000000000002
1586.13,1574.67,1588.96,1574.23,196500000.0,0.008100000000000001
1596.85,1586.94,1596.85,1586.87,165990000.0,0.0068000000000000005
1599.42,1602.19,1602.5,1594.52,69050000.0,0.0016
1608.07,1607.0,1614.92,1607.0,114170000.0,0.0054
1606.14,1612.04,1613.01,1605.4,198120000.0,-0.0012
1595.29,1609.51,1609.51,1593.8,194960000.0,-0.0068000000000000005
1575.84,1599.31,1599.31,1575.84,192950000.0,-0.012199999999999999
1584.93,1580.18,1584.93,1573.84,186230000.0,0.0058
1570.46,1587.51,1587.51,1570.46,179950000.0,-0.0091
1565.05,1573.67,1580.68,1565.05,235770000.0,-0.0034000000000000002
1557.55,1571.01,1581.55,1557.55,414860000.0,-0.0048
1581.54,1566.9,1587.11,1565.77,349180000.0,0.0154
1577.75,1580.97,1586.23,1563.56,399360000.0,-0.0024
1567.14,1578.7,1584.46,1563.18,291080000.0,-0.0067
1569.87,1572.03,1583.43,1568.67,311450000.0,0.0017000000000000001
1588.45,1576.9,1588.45,1568.65,321230000.0,0.0118
1581.26,1588.89,1590.46,1577.39,246610000.0,-0.0045000000000000005
1600.12,1582.68,1600.12,1579.74,232880000.0,0.011899999999999999
1611.81,1607.48,1625.69,1607.48,257560000.0,0.0073
1624.78,1615.99,1625.22,1612.29,218660000.0,0.008
1639.83,1629.03,1642.2,1628.82,229130000.0,0.009300000000000001
1629.41,1636.73,1636.73,1626.23,185400000.0,-0.0064
1615.69,1630.59,1632.01,1615.69,166700000.0,-0.0084
1620.92,1619.62,1624.74,1619.21,151420000.0,0.0032
1623.96,1623.8,1625.52,1617.92,154720000.0,0.0019
1624.97,1625.61,1625.67,1616.91,201890000.0,0.0006
1627.99,1626.18,1635.15,1626.18,174420000.0,0.0019
1626.19,1631.04,1631.04,1615.16,323780000.0,-0.0011
1616.73,1628.47,1628.47,1616.73,153700000.0,-0.0058
1595.29,1616.78,1616.78,1595.29,164100000.0,-0.013300000000000001
1602.4,1591.66,1602.77,1585.44,124110000.0,0.0045000000000000005
1597.73,1607.86,1608.05,1594.33,110480000.0,-0.0029
1601.42,1598.74,1603.01,1593.24,98130000.0,0.0023
1611.28,1603.59,1611.28,1597.83,118890000.0,0.0062
1609.19,1606.15,1610.61,1601.08,195280000.0,-0.0013
1573.51,1608.96,1608.96,1564.06,282960000.0,-0.0222
1582.64,1579.97,1586.26,1576.33,129800000.00000001,0.0058
1585.35,1586.51,1588.72,1582.65,71640000.0,0.0017000000000000001
1584.24,1584.89,1590.67,1582.2,62210000.0,-0.0007000000000000001
1578.91,1588.27,1589.06,1575.18,110040000.0,-0.0034000000000000002
1600.59,1584.38,1600.59,1580.9,135170000.0,0.0137
1602.4,1599.81,1609.39,1596.64,270050000.0,0.0011
1612.25,1614.95,1615.49,1605.37,286770000.0,0.0060999999999999995
1608.42,1613.96,1613.96,1603.32,148810000.0,-0.0024
1597.71,1608.71,1608.79,1594.89,118420000.0,-0.0067
1598.28,1600.19,1601.37,1592.87,102840000.0,0.0004
1608.25,1599.81,1608.25,1597.78,271930000.0,0.0062
1608.38,1607.44,1609.76,1600.3,247720000.0,0.0001
1600.29,1608.11,1608.62,1596.05,185000000.0,-0.005
1607.57,1600.43,1607.57,1591.83,146390000.0,0.0045000000000000005
1596.58,1604.87,1605.73,1596.58,141520000.0,-0.0068000000000000005
1607.73,1599.89,1609.1,1598.19,176050000.0,0.006999999999999999
1608.43,1607.28,1610.81,1605.44,153570000.0,0.0004
1623.47,1610.74,1623.47,1609.44,214930000.0,0.009399999999999999
1606.68,1623.21,1623.25,1603.82,191170000.0,-0.0103
1608.5,1606.52,1608.5,1597.79,140500000.0,0.0011
1601.65,1615.21,1615.6,1600.05,218700000.0,-0.0043
1590.73,1602.09,1602.09,1588.89,130410000.0,-0.0068000000000000005
1588.25,1591.67,1597.42,1587.87,121070000.0,-0.0016
1575.67,1591.98,1592.18,1575.38,129300000.00000001,-0.0079
1578.33,1572.09,1578.33,1556.0,249620000.0,0.0017000000000000001
1587.45,1578.67,1590.04,1573.4,135460000.0,0.0058
1583.92,1587.48,1591.52,1580.0,120560000.0,-0.0022
1577.64,1579.31,1581.26,1571.96,113320000.0,-0.004
1582.52,1576.29,1583.13,1572.99,125840000.0,0.0031
1583.46,1577.49,1592.57,1577.49,194720000.0,0.0006
1591.32,1583.25,1591.32,1580.25,133729999.99999999,0.005
1580.52,1591.22,1591.32,1574.28,183980000.0,-0.0068000000000000005
1575.32,1577.85,1585.32,1570.32,185680000.0,-0.0033
1562.17,1569.43,1574.7,1552.07,174750000.0,-0.0083
1571.82,1563.78,1576.96,1563.57,143040000.0,0.0062
1577.82,1569.0,1577.82,1567.37,166740000.0,0.0038
1593.9,1579.36,1593.9,1576.77,531940000.00000006,0.0102
1594.44,1585.17,1594.62,1580.78,171210000.0,0.0003
1583.55,1571.04,1585.97,1568.47,110860000.0,-0.0068000000000000005
1585.9,1585.74,1588.3,1580.1,123980000.0,0.0015
1597.94,1585.47,1598.61,1585.47,150290000.0,0.0076
1590.57,1599.08,1599.72,1586.61,125690000.0,-0.0046
1578.45,1590.3,1590.31,1573.34,151650000.0,-0.0076
1587.96,1581.44,1591.55,1577.18,189900000.0,0.006
1581.48,1589.51,1590.77,1581.48,156300000.0,-0.0040999999999999995
1579.9,1583.35,1586.28,1579.9,116790000.0,-0.001
1575.16,1583.27,1584.09,1571.58,118200000.0,-0.003
1582.46,1582.46,1587.47,1578.2,146220000.0,0.0046
1581.37,1586.1,1586.1,1578.63,144040000.0,-0.0007000000000000001
1578.32,1582.92,1584.95,1576.46,156290000.0,-0.0019
1570.86,1578.75,1578.75,1568.67,139280000.0,-0.004699999999999999
1589.05,1571.09,1589.05,1565.74,301730000.0,0.0116
1572.24,1580.51,1580.65,1567.84,109190000.0,-0.0106
1574.02,1571.56,1577.57,1571.21,130990000.00000001,0.0011
1564.76,1571.76,1573.66,1564.54,113750000.0,-0.0059
1555.71,1565.96,1567.59,1554.15,155100000.0,-0.0058
1559.68,1556.16,1563.47,1556.16,119040000.0,0.0026
1544.71,1557.46,1557.58,1539.6,115410000.0,-0.0096
1548.31,1542.39,1549.26,1541.72,106860000.0,0.0023
1532.63,1547.3,1551.95,1531.66,146790000.0,-0.0101
1534.23,1533.34,1541.11,1531.84,104830000.0,0.001
1533.35,1533.7,1536.0,1529.68,87820000.0,-0.0006
1532.36,1534.04,1535.88,1525.4,87050000.0,-0.0006
1531.63,1531.92,1536.47,1530.75,99830000.0,-0.0005
1530.15,1530.96,1531.03,1523.42,101660000.0,-0.001
1508.71,1525.9,1525.9,1501.21,190290000.0,-0.013999999999999999
1520.58,1508.36,1522.8,1508.36,137230000.0,0.0079
1512.89,1522.23,1525.42,1509.25,70680000.0,-0.0051
1519.56,1513.83,1520.03,1513.54,97810000.0,0.0044
1512.32,1520.77,1522.87,1509.57,149340000.0,-0.0048
1520.82,1512.57,1523.95,1511.6,130880000.0,0.005600000000000001
1522.48,1523.9,1525.37,1511.78,109840000.0,0.0011
1519.97,1522.67,1533.8,1518.73,136000000.0,-0.0016
1516.52,1521.37,1521.57,1515.34,157910000.0,-0.0023
1527.62,1519.0,1527.62,1518.01,115180000.0,0.0073
1523.44,1528.21,1529.65,1523.16,81840000.0,-0.0027
1512.53,1524.47,1525.73,1512.53,88320000.0,-0.0072
1514.6,1515.73,1517.39,1511.85,111560000.0,0.0014000000000000002
1515.39,1511.46,1516.35,1509.81,80070000.0,0.0005
1512.93,1514.97,1520.04,1511.51,112970000.0,-0.0016
1494.6,1511.98,1512.01,1494.6,166140000.0,-0.0121
1493.0,1497.39,1499.74,1486.23,102340000.0,-0.0011
1500.26,1493.15,1500.26,1489.74,139080000.0,0.0049
1491.33,1497.28,1497.88,1483.73,133530000.0,-0.006
1495.78,1493.65,1498.92,1491.01,121410000.0,0.003
1489.8,1494.86,1498.59,1486.05,114710000.0,-0.004
1496.73,1491.76,1497.2,1491.76,82640000.0,0.004699999999999999
1504.44,1499.43,1514.52,1498.53,130600000.0,0.0052
1501.97,1505.29,1505.29,1497.18,80530000.0,-0.0016
1505.11,1503.36,1507.54,1498.8,64810000.0,0.0021
1502.9,1499.92,1502.9,1493.6,96660000.0,-0.0015
1523.59,1505.27,1524.71,1505.27,143640000.0,0.0138
1525.24,1524.98,1526.34,1518.95,98880000.0,0.0011
1514.95,1524.68,1524.68,1513.78,86340000.0,-0.0067
1518.03,1517.23,1522.68,1515.79,71870000.0,0.002
1522.43,1519.99,1524.86,1519.53,96730000.0,0.0029
1553.37,1524.21,1553.37,1522.81,201070000.0,0.0203
1569.8,1554.58,1569.8,1554.58,171040000.0,0.0106
1585.74,1570.72,1590.91,1570.72,221320000.0,0.0102
1590.16,1582.9,1594.52,1577.31,183090000.0,0.0028000000000000004
1601.38,1593.19,1604.9,1592.1,310820000.0,0.0070999999999999995
1586.89,1603.43,1604.98,1586.89,239940000.0,-0.009000000000000001
1582.19,1588.31,1593.57,1581.52,147320000.0,-0.003
1589.19,1585.17,1589.19,1579.94,140550000.0,0.0044
1581.59,1590.67,1592.16,1577.79,115670000.0,-0.0048
1583.48,1581.75,1586.37,1580.14,139660000.0,0.0012
1597.63,1581.72,1597.63,1579.18,180610000.0,0.0089
1578.89,1592.18,1592.74,1577.45,192150000.0,-0.011699999999999999
1575.97,1576.14,1583.84,1572.61,173720000.0,-0.0018
1570.13,1573.78,1573.78,1562.11,130910000.0,-0.0037
1555.51,1569.55,1573.18,1548.89,185020000.0,-0.009300000000000001
1555.26,1554.86,1560.56,1549.65,205560000.0,-0.0002
1548.51,1556.35,1556.74,1543.08,326710000.0,-0.0043
1527.89,1547.62,1547.67,1526.9,177370000.0,-0.013300000000000001
1530.44,1524.71,1533.11,1521.44,175390000.0,0.0017000000000000001
1529.02,1524.63,1529.79,1520.71,169900000.0,-0.0009
1539.34,1532.33,1539.73,1531.18,165620000.0,0.0067
1532.06,1542.4,1543.35,1525.64,137450000.0,-0.004699999999999999
1533.05,1532.89,1533.51,1526.14,150080000.0,0.0006
1546.82,1533.51,1546.82,1526.28,164400000.0,0.009000000000000001
1547.65,1541.96,1547.65,1528.69,124100000.0,0.0005
1537.8,1546.43,1549.36,1532.56,231800000.0,-0.0064
1524.48,1536.49,1539.47,1521.08,144760000.0,-0.0087
1522.47,1529.04,1532.73,1519.66,119360000.0,-0.0013
1530.42,1522.24,1530.42,1515.54,115650000.0,0.0052
1559.42,1531.37,1559.42,1531.13,211710000.0,0.0189
1561.29,1558.24,1561.29,1551.98,157810000.0,0.0012
1563.9,1562.15,1567.3,1558.56,135220000.0,0.0017000000000000001
1570.82,1567.88,1575.63,1567.88,160440000.0,0.0044
1583.91,1572.34,1583.91,1563.72,194650000.0,0.0083
1600.38,1582.87,1600.38,1581.81,160910000.0,0.0104
1592.52,1601.66,1601.66,1588.63,120280000.0,-0.0049
1598.28,1595.17,1599.76,1592.67,132389999.99999999,0.0036
1605.97,1602.89,1609.62,1602.71,153520000.0,0.0048
1606.32,1611.83,1613.35,1601.31,155600000.0,0.0002
1591.62,1608.43,1608.92,1590.34,180340000.0,-0.0092
1588.08,1591.72,1591.91,1582.22,87460000.0,-0.0022
1587.94,1586.77,1593.37,1586.77,75800000.0,-0.0001
1584.2,1588.04,1589.11,1583.07,103550000.0,-0.0024
1583.08,1587.22,1591.64,1581.76,109030000.0,-0.0007000000000000001
1566.86,1581.08,1581.49,1566.86,126030000.0,-0.0102
1562.31,1568.87,1570.65,1559.66,144120000.0,-0.0029
1530.92,1545.99,1545.99,1526.04,229540000.0,-0.020099999999999996
1537.63,1532.21,1544.0,1532.21,143620000.0,0.0044
1531.33,1543.15,1543.87,1530.35,140160000.0,-0.0040999999999999995
1531.73,1535.77,1540.61,1525.45,122050000.0,0.0003
1535.41,1534.21,1538.12,1531.42,96940000.0,0.0024
1524.03,1535.55,1536.16,1520.08,119440000.0,-0.0074
1520.74,1526.03,1526.15,1516.75,100290000.0,-0.0022
1518.85,1520.48,1522.72,1517.74,97060000.0,-0.0012
1531.22,1522.69,1532.64,1520.67,136840000.0,0.008100000000000001
1522.34,1531.38,1534.66,1520.27,91980000.0,-0.0058
1522.89,1521.47,1528.1,1518.93,105900000.0,0.0004
1525.13,1522.42,1525.13,1519.07,119350000.0,0.0015
1523.79,1524.58,1525.12,1519.91,110250000.0,-0.0009
1525.54,1525.38,1527.5,1523.14,109830000.0,0.0011
1526.87,1526.76,1529.26,1522.71,113640000.0,0.0009
1522.88,1527.25,1531.73,1521.51,124350000.0,-0.0026
1522.27,1524.21,1525.98,1521.12,93200000.0,-0.0004
1517.6,1520.32,1523.16,1515.43,82660000.0,-0.0031
1512.22,1518.17,1518.44,1508.97,238900000.0,-0.0034999999999999996
1510.57,1507.79,1516.6,1501.51,453700000.0,-0.0011
1513.98,1512.58,1519.62,1511.27,684030000.0,0.0023
1496.93,1507.48,1509.9,1495.75,226840000.0,-0.0113
1501.74,1498.34,1501.74,1491.83,211490000.0,0.0032
1483.45,1503.66,1503.76,1483.45,210890000.0,-0.012199999999999999
1497.97,1484.94,1497.97,1484.35,177740000.0,0.0098
1494.03,1500.57,1501.24,1491.88,138470000.0,-0.0026
1501.79,1493.06,1501.79,1491.82,99380000.0,0.0052
1488.88,1501.65,1505.41,1488.88,130090000.0,-0.0086
1494.86,1491.88,1501.88,1491.85,152420000.0,0.004
1480.92,1492.89,1492.89,1479.92,147860000.0,-0.009300000000000001
1482.81,1482.12,1484.63,1475.37,130740000.00000001,0.0013
1484.64,1485.46,1491.69,1483.79,145140000.0,0.0012
1502.01,1485.43,1502.01,1482.39,275100000.0,0.011699999999999999
1493.9,1497.57,1502.61,1490.77,144590000.0,-0.0054
1492.59,1492.8,1496.24,1490.01,116480000.0,-0.0009
1500.32,1492.74,1502.19,1492.74,116440000.0,0.0052
