Date,Price,Open,High,Low,Vol.,Change %
2019-08-28,"1,589.82","1,590.39","1,592.13","1,585.66",92.70M,-0.06%
2019-08-27,"1,590.84","1,601.40","1,601.40","1,590.84",210.07M,-0.61%
2019-08-26,"1,600.53","1,598.28","1,600.53","1,590.51",89.03M,-0.55%
2019-08-23,"1,609.33","1,595.77","1,609.33","1,594.59",84.13M,0.43%
2019-08-22,"1,602.47","1,596.26","1,605.53","1,594.17",113.71M,0.49%
2019-08-21,"1,594.59","1,601.24","1,601.90","1,594.59",96.43M,-0.51%
2019-08-20,"1,602.75","1,598.37","1,603.43","1,597.13",106.94M,0.39%
2019-08-19,"1,596.45","1,595.51","1,602.03","1,594.84",103.56M,-0.17%
2019-08-16,"1,599.22","1,598.06","1,600.17","1,590.18",110.27M,-0.07%
2019-08-15,"1,600.29","1,584.91","1,600.29","1,581.26",129.95M,0.00%
2019-08-14,"1,600.31","1,598.36","1,603.04","1,596.82",110.01M,0.47%
2019-08-13,"1,592.88","1,615.24","1,615.24","1,591.29",149.25M,-1.37%
2019-08-09,"1,615.05","1,613.30","1,620.76","1,613.27",96.99M,-0.06%
2019-08-08,"1,616.02","1,607.18","1,620.65","1,605.84",116.57M,0.71%
2019-08-07,"1,604.70","1,611.10","1,611.48","1,602.80",377.56M,-0.44%
2019-08-06,"1,611.79","1,592.84","1,617.22","1,588.98",189.41M,0.09%
2019-08-05,"1,610.41","1,621.12","1,621.68","1,610.41",127.32M,-1.01%
2019-08-02,"1,626.76","1,631.39","1,631.42","1,623.66",119.98M,-0.75%
2019-08-01,"1,639.07","1,628.80","1,639.13","1,627.95",142.36M,0.26%
2019-07-31,"1,634.87","1,640.92","1,642.73","1,626.32",202.35M,-0.48%
2019-07-29,"1,642.69","1,647.96","1,648.71","1,637.25",80.83M,-0.32%
2019-07-26,"1,647.96","1,653.74","1,653.77","1,647.96",146.08M,-0.52%
2019-07-25,"1,656.58","1,653.74","1,656.58","1,650.32",116.88M,0.25%
2019-07-24,"1,652.41","1,653.88","1,659.38","1,651.36",159.32M,-0.20%
2019-07-23,"1,655.67","1,654.73","1,658.35","1,654.02",112.10M,0.02%
2019-07-22,"1,655.40","1,658.28","1,658.28","1,647.70",75.81M,-0.17%
2019-07-19,"1,658.19","1,649.55","1,658.94","1,649.55",88.95M,0.56%
2019-07-18,"1,648.93","1,657.80","1,659.94","1,648.93",104.67M,-0.52%
2019-07-17,"1,657.53","1,667.50","1,667.79","1,656.76",91.18M,-0.68%
2019-07-16,"1,668.94","1,671.49","1,672.47","1,666.37",96.11M,-0.21%
2019-07-15,"1,672.37","1,670.40","1,672.37","1,664.38",78.02M,0.17%
2019-07-12,"1,669.45","1,681.03","1,682.04","1,668.99",130.01M,-0.58%
2019-07-11,"1,679.26","1,681.22","1,681.78","1,674.70",88.65M,0.02%
2019-07-10,"1,678.97","1,682.69","1,683.69","1,674.13",90.13M,-0.23%
2019-07-09,"1,682.87","1,679.15","1,682.87","1,677.98",91.63M,0.31%
2019-07-08,"1,677.64","1,679.65","1,679.66","1,672.88",82.31M,-0.29%
2019-07-05,"1,682.53","1,687.60","1,687.60","1,677.08",90.96M,-0.29%
2019-07-04,"1,687.48","1,688.65","1,690.81","1,685.64",86.87M,-0.15%
2019-07-03,"1,690.05","1,689.25","1,690.05","1,683.24",105.63M,-0.06%
2019-07-02,"1,691.00","1,685.78","1,694.55","1,684.06",188.04M,0.44%
2019-07-01,"1,683.62","1,674.91","1,683.62","1,674.91",91.41M,0.69%
2019-06-28,"1,672.13","1,671.42","1,677.34","1,670.81",124.09M,-0.03%
2019-06-27,"1,672.70","1,670.73","1,676.73","1,670.73",122.21M,-0.11%
2019-06-26,"1,674.49","1,674.23","1,677.17","1,672.59",84.90M,-0.13%
2019-06-25,"1,676.61","1,675.82","1,677.76","1,672.41",114.83M,0.03%
2019-06-24,"1,676.13","1,679.28","1,679.28","1,674.40",90.58M,-0.36%
2019-06-21,"1,682.23","1,672.24","1,682.23","1,672.09",226.09M,0.41%
2019-06-20,"1,675.43","1,660.83","1,675.43","1,660.83",136.29M,0.53%
2019-06-19,"1,666.54","1,654.57","1,666.90","1,652.58",113.17M,0.83%
2019-06-18,"1,652.76","1,636.66","1,652.76","1,636.18",104.05M,0.88%
2019-06-17,"1,638.40","1,638.93","1,644.04","1,637.46",87.42M,-0.01%
2019-06-14,"1,638.63","1,649.42","1,649.57","1,636.32",86.50M,-0.31%
2019-06-13,"1,643.74","1,644.08","1,646.22","1,640.30",99.21M,-0.42%
2019-06-12,"1,650.74","1,646.67","1,650.74","1,642.11",93.64M,-0.03%
2019-06-11,"1,651.20","1,655.80","1,657.36","1,649.81",114.48M,-0.26%
2019-06-10,"1,655.47","1,651.93","1,656.00","1,651.85",95.90M,0.37%
2019-06-07,"1,649.33","1,650.93","1,651.99","1,646.80",105.71M,0.32%
2019-06-04,"1,644.09","1,654.02","1,655.89","1,644.09",63.44M,-0.68%
2019-06-03,"1,655.31","1,649.93","1,656.68","1,642.66",108.50M,0.28%
2019-05-31,"1,650.76","1,639.76","1,650.76","1,634.14",164.65M,0.87%
2019-05-30,"1,636.50","1,620.98","1,639.42","1,620.28",134.86M,0.79%
2019-05-29,"1,623.67","1,614.68","1,626.64","1,611.48",120.04M,0.56%
2019-05-28,"1,614.57","1,604.26","1,614.57","1,602.15",396.04M,0.83%
2019-05-27,"1,601.35","1,604.44","1,604.44","1,597.25",73.37M,0.19%
2019-05-24,"1,598.32","1,594.16","1,606.85","1,592.97",102.52M,-0.22%
2019-05-23,"1,601.87","1,599.94","1,605.13","1,589.79",153.91M,-0.12%
2019-05-21,"1,603.74","1,608.74","1,614.23","1,603.65",103.55M,-0.10%
2019-05-17,"1,605.36","1,599.32","1,610.96","1,599.32",88.26M,0.39%
2019-05-16,"1,599.19","1,609.22","1,610.78","1,599.19",98.56M,-0.76%
2019-05-15,"1,611.43","1,601.43","1,617.43","1,601.04",151.70M,0.77%
2019-05-14,"1,599.19","1,580.85","1,603.72","1,572.03",179.36M,-0.12%
2019-05-13,"1,601.09","1,610.55","1,611.47","1,598.60",110.39M,-0.57%
2019-05-10,"1,610.27","1,615.91","1,620.40","1,610.27",101.87M,-0.51%
2019-05-09,"1,618.53","1,629.61","1,630.44","1,618.33",137.54M,-0.92%
2019-05-08,"1,633.55","1,635.56","1,635.56","1,627.38",152.14M,-0.36%
2019-05-07,"1,639.37","1,626.77","1,641.86","1,626.06",170.56M,0.40%
2019-05-06,"1,632.80","1,632.04","1,633.66","1,623.61",66.59M,-0.27%
2019-05-03,"1,637.30","1,631.53","1,637.41","1,625.56",85.12M,0.31%
2019-05-02,"1,632.24","1,642.46","1,644.35","1,631.27",90.61M,-0.61%
2019-04-30,"1,642.29","1,634.62","1,643.45","1,634.54",144.27M,0.30%
2019-04-29,"1,637.40","1,637.30","1,637.49","1,631.83",65.39M,-0.06%
2019-04-26,"1,638.38","1,638.66","1,639.18","1,632.58",118.49M,0.17%
2019-04-25,"1,635.68","1,637.34","1,640.13","1,632.51",124.14M,-0.14%
2019-04-24,"1,638.01","1,633.70","1,640.96","1,633.70",138.70M,0.65%
2019-04-23,"1,627.44","1,624.12","1,629.42","1,620.93",109.46M,0.33%
2019-04-22,"1,622.06","1,622.56","1,630.91","1,621.16",118.62M,0.00%
2019-04-19,"1,622.07","1,620.64","1,625.22","1,618.69",78.12M,0.14%
2019-04-18,"1,619.73","1,617.67","1,620.55","1,609.83",142.40M,-0.07%
2019-04-17,"1,620.90","1,627.07","1,627.77","1,615.53",107.12M,-0.53%
2019-04-16,"1,629.46","1,631.58","1,635.47","1,626.99",92.84M,-0.11%
2019-04-15,"1,631.33","1,634.95","1,638.87","1,630.83",75.52M,0.07%
2019-04-12,"1,630.17","1,624.53","1,631.09","1,623.44",103.88M,0.37%
2019-04-11,"1,624.23","1,639.33","1,639.33","1,622.45",109.11M,-0.93%
2019-04-10,"1,639.46","1,641.83","1,642.13","1,635.89",89.49M,-0.15%
2019-04-09,"1,641.94","1,645.19","1,645.56","1,639.21",101.21M,-0.15%
2019-04-08,"1,644.35","1,643.67","1,645.72","1,640.38",86.27M,0.15%
2019-04-05,"1,641.81","1,645.08","1,645.09","1,640.30",67.53M,-0.20%
2019-04-04,"1,645.07","1,644.01","1,645.61","1,637.57",109.91M,0.11%
2019-04-03,"1,643.21","1,638.27","1,645.54","1,635.80",83.76M,0.64%
2019-04-02,"1,632.83","1,633.83","1,639.32","1,630.98",104.63M,0.26%
2019-04-01,"1,628.66","1,646.43","1,647.59","1,628.44",104.02M,-0.91%
2019-03-29,"1,643.63","1,648.36","1,649.60","1,639.26",146.45M,0.14%
2019-03-28,"1,641.33","1,642.90","1,645.21","1,638.69",94.50M,-0.09%
2019-03-27,"1,642.73","1,649.17","1,650.22","1,641.89",100.60M,-0.44%
2019-03-26,"1,649.94","1,647.82","1,653.58","1,647.11",107.09M,0.05%
2019-03-25,"1,649.15","1,652.14","1,654.26","1,648.06",90.35M,-1.05%
2019-03-22,"1,666.66","1,669.58","1,673.45","1,657.01",99.17M,0.18%
2019-03-21,"1,663.66","1,687.64","1,689.61","1,663.66",122.64M,-1.22%
2019-03-20,"1,684.21","1,683.78","1,687.06","1,680.29",96.77M,-0.21%
2019-03-19,"1,687.68","1,692.48","1,694.89","1,687.68",72.91M,-0.19%
2019-03-18,"1,690.94","1,681.83","1,690.94","1,681.36",90.65M,0.62%
2019-03-15,"1,680.54","1,674.59","1,683.25","1,672.60",242.81M,0.36%
2019-03-14,"1,674.52","1,675.66","1,678.88","1,673.47",111.79M,-0.22%
2019-03-13,"1,678.24","1,671.13","1,678.24","1,669.92",109.37M,0.42%
2019-03-12,"1,671.28","1,667.96","1,672.94","1,666.84",103.63M,0.40%
2019-03-11,"1,664.63","1,680.14","1,680.18","1,664.63",126.19M,-0.91%
2019-03-08,"1,679.90","1,686.13","1,688.28","1,678.66",114.74M,-0.42%
2019-03-07,"1,686.95","1,682.33","1,690.23","1,682.33",110.67M,0.01%
2019-03-06,"1,686.82","1,684.98","1,688.33","1,684.08",124.22M,0.07%
2019-03-05,"1,685.62","1,682.19","1,691.28","1,682.19",109.52M,-0.49%
2019-03-04,"1,693.99","1,688.22","1,698.87","1,688.22",101.62M,-0.40%
2019-03-01,"1,700.76","1,700.45","1,701.05","1,696.71",132.88M,-0.41%
2019-02-28,"1,707.73","1,715.38","1,717.88","1,706.92",214.74M,-0.33%
2019-02-27,"1,713.45","1,717.14","1,717.59","1,709.30",120.55M,-0.32%
2019-02-26,"1,719.00","1,725.57","1,726.00","1,715.15",123.35M,-0.32%
2019-02-25,"1,724.58","1,722.34","1,724.58","1,717.41",111.66M,0.18%
2019-02-22,"1,721.42","1,730.51","1,732.27","1,716.17",134.82M,-0.54%
2019-02-21,"1,730.68","1,722.37","1,730.68","1,719.67",168.87M,0.26%
2019-02-20,"1,726.18","1,712.83","1,727.25","1,711.44",185.23M,1.15%
2019-02-19,"1,706.56","1,694.03","1,710.14","1,693.37",159.82M,0.82%
2019-02-18,"1,692.74","1,693.92","1,695.61","1,690.19",94.07M,0.23%
2019-02-15,"1,688.83","1,692.29","1,693.85","1,687.12",116.84M,-0.01%
2019-02-14,"1,689.06","1,684.49","1,689.06","1,682.81",100.89M,0.22%
2019-02-13,"1,685.30","1,687.73","1,688.46","1,683.61",104.80M,-0.13%
2019-02-12,"1,687.41","1,692.22","1,692.22","1,683.73",113.23M,-0.07%
2019-02-11,"1,688.56","1,688.70","1,689.74","1,681.64",88.50M,0.12%
2019-02-08,"1,686.52","1,688.51","1,690.43","1,683.71",115.54M,-0.41%
2019-02-07,"1,693.39","1,688.00","1,693.48","1,685.66",82.45M,0.58%
2019-02-04,"1,683.61","1,698.97","1,699.66","1,683.61",57.22M,0.00%
2019-01-31,"1,683.53","1,694.86","1,695.40","1,683.53",188.93M,-0.03%
2019-01-30,"1,684.11","1,689.69","1,691.23","1,681.57",114.62M,-0.37%
2019-01-29,"1,690.41","1,694.71","1,694.71","1,688.48",150.21M,-0.42%
2019-01-28,"1,697.50","1,705.41","1,705.50","1,693.63",117.68M,-0.21%
2019-01-25,"1,701.03","1,699.59","1,701.03","1,695.38",134.07M,0.44%
2019-01-24,"1,693.59","1,689.30","1,694.59","1,686.87",158.05M,0.32%
2019-01-23,"1,688.14","1,690.76","1,691.23","1,680.84",131.85M,-0.82%
2019-01-22,"1,702.12","1,698.88","1,702.12","1,688.19",132.80M,0.59%
2019-01-18,"1,692.22","1,682.08","1,692.22","1,681.89",137.84M,0.55%
2019-01-17,"1,682.97","1,680.21","1,684.24","1,674.36",144.49M,0.59%
2019-01-16,"1,673.08","1,675.78","1,676.34","1,668.43",115.06M,-0.38%
2019-01-15,"1,679.42","1,674.83","1,679.42","1,672.55",140.31M,0.19%
2019-01-14,"1,676.16","1,683.05","1,684.19","1,672.27",90.51M,-0.42%
2019-01-11,"1,683.22","1,684.99","1,684.99","1,676.75",143.69M,0.26%
2019-01-10,"1,678.88","1,677.38","1,681.23","1,669.28",161.03M,0.66%
2019-01-09,"1,667.83","1,679.06","1,684.08","1,667.83",181.73M,-0.29%
2019-01-08,"1,672.76","1,685.72","1,686.37","1,670.67",181.52M,-0.38%
2019-01-07,"1,679.17","1,674.92","1,687.13","1,673.03",149.14M,0.56%
2019-01-04,"1,669.78","1,672.58","1,676.55","1,668.15",66.88M,-0.36%
2019-01-03,"1,675.83","1,675.16","1,680.78","1,666.22",71.63M,0.46%
2019-01-02,"1,668.11","1,693.51","1,694.10","1,666.07",49.25M,-1.33%
2018-12-31,"1,690.58","1,693.76","1,701.10","1,689.04",85.77M,-0.09%
2018-12-28,"1,692.07","1,687.91","1,694.08","1,684.47",69.61M,0.08%
2018-12-27,"1,690.72","1,679.71","1,691.65","1,677.33",60.99M,1.08%
2018-12-26,"1,672.60","1,668.69","1,674.85","1,660.80",62.05M,-0.67%
2018-12-24,"1,683.82","1,669.99","1,683.82","1,658.10",51.25M,0.81%
2018-12-21,"1,670.28","1,645.32","1,672.21","1,642.79",162.97M,1.19%
2018-12-20,"1,650.56","1,634.41","1,651.63","1,630.95",140.77M,-0.31%
2018-12-19,"1,655.66","1,635.94","1,655.66","1,634.55",203.85M,1.24%
2018-12-18,"1,635.31","1,628.47","1,643.88","1,626.93",131.72M,-0.38%
2018-12-17,"1,641.62","1,649.28","1,660.66","1,641.62",70.48M,-1.22%
2018-12-14,"1,661.96","1,670.05","1,671.73","1,661.30",102.10M,-0.84%
2018-12-13,"1,676.00","1,671.11","1,677.91","1,670.12",125.27M,0.77%
2018-12-12,"1,663.27","1,657.09","1,667.70","1,656.47",137.60M,0.64%
2018-12-11,"1,652.63","1,656.55","1,665.69","1,652.63",113.35M,-0.64%
2018-12-10,"1,663.31","1,674.67","1,674.67","1,662.81",89.62M,-1.03%
2018-12-07,"1,680.54","1,681.37","1,684.36","1,676.60",90.54M,-0.17%
2018-12-06,"1,683.34","1,683.35","1,686.49","1,670.88",130.71M,-0.29%
2018-12-05,"1,688.27","1,683.58","1,688.60","1,683.03",103.93M,-0.40%
2018-12-04,"1,694.99","1,696.81","1,698.51","1,688.88",170.22M,-0.28%
2018-12-03,"1,699.72","1,685.74","1,700.67","1,685.74",195.27M,1.18%
2018-11-30,"1,679.86","1,701.56","1,702.98","1,677.45",297.29M,-0.97%
2018-11-29,"1,696.34","1,694.85","1,702.63","1,694.85",246.90M,0.58%
2018-11-28,"1,686.55","1,685.80","1,688.71","1,678.48",226.40M,0.09%
2018-11-27,"1,684.97","1,698.72","1,699.09","1,683.15",399.00M,-1.00%
2018-11-26,"1,701.99","1,693.04","1,701.99","1,688.45",90.42M,0.36%
2018-11-23,"1,695.88","1,696.47","1,696.54","1,689.14",50.93M,0.02%
2018-11-22,"1,695.62","1,694.59","1,701.74","1,689.03",79.92M,0.01%
2018-11-21,"1,695.37","1,694.57","1,698.68","1,689.68",117.06M,-0.90%
2018-11-19,"1,710.71","1,712.81","1,712.97","1,698.51",104.05M,0.25%
2018-11-16,"1,706.38","1,705.81","1,708.96","1,701.92",105.60M,0.72%
2018-11-15,"1,694.21","1,686.43","1,698.14","1,685.20",116.54M,0.34%
2018-11-14,"1,688.41","1,685.69","1,688.41","1,678.82",114.13M,0.05%
2018-11-13,"1,687.57","1,686.66","1,691.91","1,680.09",130.64M,-0.51%
2018-11-12,"1,696.14","1,704.08","1,706.34","1,696.14",81.28M,-0.70%
2018-11-09,"1,708.09","1,719.28","1,719.73","1,705.10",117.85M,-0.77%
2018-11-08,"1,721.42","1,725.96","1,726.10","1,718.47",172.47M,0.38%
2018-11-07,"1,714.88","1,712.71","1,715.98","1,704.93",226.87M,0.36%
2018-11-05,"1,708.80","1,720.07","1,720.07","1,699.60",532.39M,-0.30%
2018-11-02,"1,713.87","1,710.98","1,720.13","1,705.31",157.40M,0.41%
2018-11-01,"1,706.92","1,710.59","1,711.39","1,701.28",94.93M,-0.14%
2018-10-31,"1,709.27","1,691.39","1,711.95","1,689.43",176.48M,1.38%
2018-10-30,"1,685.94","1,688.18","1,696.99","1,680.97",96.80M,0.13%
2018-10-29,"1,683.73","1,682.55","1,686.83","1,680.59",72.19M,0.04%
2018-10-26,"1,683.06","1,690.48","1,691.44","1,678.35",100.07M,-0.21%
2018-10-25,"1,686.59","1,679.36","1,686.59","1,670.34",170.81M,-0.20%
2018-10-24,"1,690.04","1,697.10","1,706.18","1,689.53",118.64M,-0.45%
2018-10-23,"1,697.60","1,721.50","1,721.91","1,697.60",133.94M,-1.44%
2018-10-22,"1,722.47","1,730.26","1,730.27","1,722.12",91.09M,-0.56%
2018-10-19,"1,732.14","1,733.71","1,733.71","1,718.13",125.45M,-0.34%
2018-10-18,"1,738.01","1,738.40","1,740.83","1,735.07",127.68M,-0.15%
2018-10-17,"1,740.59","1,741.53","1,742.80","1,737.29",125.30M,0.22%
2018-10-16,"1,736.84","1,728.17","1,736.84","1,727.34",89.36M,0.47%
2018-10-15,"1,728.74","1,729.40","1,739.32","1,726.25",123.19M,-0.12%
2018-10-12,"1,730.74","1,703.92","1,732.16","1,703.92",171.94M,1.30%
2018-10-11,"1,708.49","1,699.76","1,708.77","1,682.98",301.43M,-1.54%
2018-10-10,"1,735.18","1,781.72","1,781.79","1,732.50",207.39M,-2.20%
2018-10-09,"1,774.15","1,773.03","1,776.68","1,771.16",76.55M,-0.09%
2018-10-08,"1,775.75","1,773.51","1,778.19","1,769.72",85.75M,-0.08%
2018-10-05,"1,777.15","1,787.52","1,787.52","1,776.52",116.58M,-0.72%
2018-10-04,"1,790.11","1,796.79","1,798.24","1,787.88",157.72M,-0.34%
2018-10-03,"1,796.30","1,797.90","1,799.80","1,794.23",83.42M,-0.10%
2018-10-02,"1,798.15","1,792.73","1,798.15","1,791.67",89.85M,0.32%
2018-10-01,"1,792.46","1,795.99","1,797.85","1,792.15",71.54M,-0.04%
2018-09-28,"1,793.15","1,795.91","1,798.68","1,791.10",176.95M,-0.31%
2018-09-27,"1,798.64","1,795.95","1,803.71","1,793.83",110.25M,0.00%
2018-09-26,"1,798.72","1,789.00","1,800.70","1,787.62",124.11M,0.24%
2018-09-25,"1,794.47","1,798.14","1,800.87","1,794.47",107.04M,-0.32%
2018-09-24,"1,800.17","1,809.23","1,812.19","1,797.35",91.38M,-0.58%
2018-09-21,"1,810.64","1,811.68","1,813.53","1,809.44",319.99M,0.38%
2018-09-20,"1,803.70","1,804.01","1,810.21","1,803.06",135.66M,0.17%
2018-09-19,"1,800.71","1,794.72","1,805.65","1,794.61",118.65M,0.43%
2018-09-18,"1,792.94","1,791.86","1,797.97","1,788.52",130.73M,-0.60%
2018-09-14,"1,803.76","1,790.56","1,804.89","1,789.60",150.36M,0.62%
2018-09-13,"1,792.60","1,786.95","1,792.96","1,777.45",170.22M,0.41%
2018-09-12,"1,785.25","1,810.19","1,822.68","1,780.91",200.37M,-0.77%
2018-09-07,"1,799.17","1,801.28","1,802.12","1,795.29",99.93M,0.03%
2018-09-06,"1,798.57","1,795.82","1,802.60","1,794.79",118.42M,0.17%
2018-09-05,"1,795.50","1,805.34","1,807.92","1,795.50",172.92M,-0.95%
2018-09-04,"1,812.76","1,812.75","1,813.94","1,809.24",90.85M,-0.05%
2018-09-03,"1,813.58","1,821.06","1,822.52","1,809.57",84.33M,-0.33%
2018-08-30,"1,819.66","1,821.54","1,823.24","1,817.83",174.72M,-0.05%
2018-08-29,"1,820.64","1,821.86","1,822.43","1,815.74",156.09M,-0.34%
2018-08-28,"1,826.90","1,811.39","1,826.90","1,811.13",131.85M,0.84%
2018-08-27,"1,811.60","1,807.60","1,814.78","1,804.89",108.23M,0.17%
2018-08-24,"1,808.59","1,806.35","1,808.59","1,798.84",86.22M,-0.13%
2018-08-23,"1,810.87","1,801.60","1,810.87","1,799.57",128.18M,0.71%
2018-08-21,"1,798.11","1,790.25","1,798.11","1,788.86",119.27M,0.59%
2018-08-20,"1,787.58","1,784.43","1,791.14","1,782.74",86.34M,0.23%
2018-08-17,"1,783.47","1,780.64","1,785.03","1,780.26",106.45M,0.35%
2018-08-16,"1,777.27","1,782.12","1,782.28","1,773.74",103.52M,-0.49%
2018-08-15,"1,785.94","1,784.58","1,789.05","1,783.58",107.25M,0.12%
2018-08-14,"1,783.78","1,779.79","1,788.34","1,778.20",136.27M,0.02%
2018-08-13,"1,783.34","1,803.65","1,804.41","1,782.70",160.41M,-1.24%
2018-08-10,"1,805.75","1,804.27","1,812.69","1,804.09",121.36M,0.04%
2018-08-09,"1,804.95","1,803.54","1,811.29","1,803.00",116.67M,0.01%
2018-08-08,"1,804.73","1,793.16","1,804.73","1,793.11",144.58M,0.76%
2018-08-07,"1,791.09","1,784.34","1,791.98","1,782.22",126.33M,0.64%
2018-08-06,"1,779.75","1,781.76","1,782.19","1,777.78",90.02M,-0.02%
2018-08-03,"1,780.09","1,782.74","1,782.77","1,773.89",93.08M,0.11%
2018-08-02,"1,778.13","1,788.31","1,788.31","1,775.85",109.62M,-0.57%
2018-08-01,"1,788.31","1,777.85","1,788.31","1,777.58",107.86M,0.23%
2018-07-31,"1,784.25","1,768.23","1,784.25","1,764.21",207.73M,0.79%
2018-07-30,"1,770.26","1,767.59","1,770.47","1,764.28",108.14M,0.06%
2018-07-27,"1,769.14","1,764.06","1,769.14","1,760.25",115.18M,0.16%
2018-07-26,"1,766.23","1,768.32","1,769.22","1,762.15",144.19M,0.14%
2018-07-25,"1,763.78","1,760.95","1,766.05","1,760.77",103.28M,0.05%
2018-07-24,"1,762.93","1,757.54","1,764.57","1,756.90",112.76M,0.28%
2018-07-23,"1,757.96","1,753.14","1,760.84","1,749.95",82.61M,0.19%
2018-07-20,"1,754.67","1,758.51","1,758.63","1,749.52",111.67M,-0.26%
2018-07-19,"1,759.24","1,754.19","1,764.15","1,754.18",152.83M,0.35%
2018-07-18,"1,753.07","1,733.89","1,753.07","1,730.38",123.98M,0.91%
2018-07-17,"1,737.28","1,727.04","1,737.28","1,726.04",108.40M,0.61%
2018-07-16,"1,726.67","1,722.65","1,726.67","1,717.17",113.71M,0.28%
2018-07-13,"1,721.93","1,710.67","1,721.93","1,706.61",153.63M,1.08%
2018-07-12,"1,703.57","1,689.29","1,704.87","1,686.14",137.65M,0.88%
2018-07-11,"1,688.77","1,683.05","1,689.34","1,679.18",96.64M,0.10%
2018-07-10,"1,687.13","1,675.05","1,687.13","1,675.05",104.68M,0.87%
2018-07-09,"1,672.63","1,663.96","1,674.61","1,662.58",104.21M,0.53%
2018-07-06,"1,663.86","1,694.52","1,694.81","1,663.86",136.62M,-1.58%
2018-07-05,"1,690.65","1,690.22","1,691.62","1,682.35",82.24M,0.13%
2018-07-04,"1,688.45","1,682.96","1,690.56","1,680.61",117.84M,0.48%
2018-07-03,"1,680.37","1,684.73","1,689.91","1,674.11",120.49M,-0.28%
2018-07-02,"1,685.05","1,694.93","1,697.15","1,677.33",115.07M,-0.38%
2018-06-29,"1,691.50","1,665.04","1,701.65","1,664.69",219.97M,1.55%
2018-06-28,"1,665.68","1,659.17","1,670.85","1,657.78",113.96M,-0.02%
2018-06-27,"1,666.08","1,674.24","1,681.44","1,666.08",135.77M,-0.58%
2018-06-26,"1,675.86","1,679.24","1,681.54","1,673.26",135.52M,-0.13%
2018-06-25,"1,678.10","1,707.02","1,707.02","1,678.10",137.71M,-0.95%
2018-06-22,"1,694.15","1,682.97","1,699.95","1,678.03",169.63M,0.11%
2018-06-21,"1,692.32","1,710.44","1,710.71","1,681.89",230.01M,-1.02%
2018-06-20,"1,709.75","1,719.66","1,728.69","1,709.75",134.15M,-0.33%
2018-06-19,"1,715.36","1,738.20","1,739.25","1,715.36",174.79M,-1.61%
2018-06-18,"1,743.43","1,745.58","1,748.67","1,735.30",148.92M,-1.04%
2018-06-14,"1,761.78","1,750.91","1,762.22","1,745.45",300.41M,-0.10%
2018-06-13,"1,763.57","1,761.56","1,764.50","1,755.38",127.20M,-0.03%
2018-06-12,"1,764.16","1,774.85","1,776.10","1,764.16",133.39M,-0.66%
2018-06-11,"1,775.80","1,774.42","1,788.16","1,770.83",127.26M,-0.14%
2018-06-08,"1,778.32","1,787.90","1,789.20","1,772.90",136.09M,-0.42%
2018-06-07,"1,785.81","1,779.97","1,801.42","1,778.23",204.27M,0.49%
2018-06-06,"1,777.13","1,753.66","1,778.47","1,751.03",195.29M,1.25%
2018-06-05,"1,755.14","1,754.19","1,756.77","1,747.76",190.15M,0.00%
2018-06-04,"1,755.17","1,761.61","1,761.61","1,745.75",196.15M,-0.07%
2018-06-01,"1,756.38","1,739.93","1,760.46","1,737.72",197.07M,0.91%
2018-05-31,"1,740.62","1,731.65","1,754.44","1,725.16",757.57M,1.24%
2018-05-30,"1,719.28","1,759.56","1,759.56","1,709.51",368.57M,-3.18%
2018-05-28,"1,775.84","1,793.45","1,793.54","1,774.40",163.54M,-1.20%
2018-05-25,"1,797.40","1,792.80","1,797.81","1,785.12",222.82M,1.22%
2018-05-24,"1,775.66","1,808.32","1,809.90","1,768.18",278.79M,-1.58%
2018-05-23,"1,804.25","1,843.40","1,843.40","1,804.25",232.73M,-2.21%
2018-05-22,"1,845.03","1,854.61","1,854.61","1,844.07",159.51M,-0.46%
2018-05-21,"1,853.58","1,858.31","1,864.94","1,851.68",200.00M,-0.05%
2018-05-18,"1,854.50","1,858.62","1,862.19","1,853.57",191.42M,0.00%
2018-05-17,"1,854.44","1,864.78","1,867.09","1,854.44",201.65M,-0.21%
2018-05-16,"1,858.26","1,851.83","1,862.35","1,841.83",174.58M,0.54%
2018-05-15,"1,848.20","1,857.22","1,860.59","1,848.20",250.87M,-0.12%
2018-05-14,"1,850.42","1,814.45","1,876.62","1,797.14",414.93M,0.21%
2018-05-08,"1,846.51","1,819.95","1,851.73","1,819.28",185.27M,1.00%
2018-05-07,"1,828.20","1,842.56","1,842.56","1,821.79",131.56M,-0.74%
2018-05-04,"1,841.83","1,851.24","1,852.75","1,841.83",147.67M,-0.54%
2018-05-03,"1,851.80","1,848.63","1,856.92","1,847.10",142.26M,-0.01%
2018-05-02,"1,852.03","1,859.46","1,860.82","1,842.56",160.91M,-0.98%
2018-04-30,"1,870.37","1,860.84","1,873.39","1,860.25",113.05M,0.37%
2018-04-27,"1,863.47","1,864.24","1,866.88","1,856.59",113.82M,0.60%
2018-04-26,"1,852.27","1,856.19","1,863.57","1,846.54",119.91M,0.02%
2018-04-25,"1,851.93","1,863.48","1,863.75","1,850.28",112.88M,-0.72%
2018-04-24,"1,865.34","1,883.75","1,885.32","1,865.34",132.71M,-0.80%
2018-04-23,"1,880.36","1,890.46","1,891.59","1,878.37",83.68M,-0.39%
2018-04-20,"1,887.75","1,895.55","1,896.03","1,883.82",123.82M,-0.39%
